"","elevation","population","distance","pasize","outreach","punishment","cam_angle","pas","park.ind"
"1",-0.99363351591601,-0.656357497285682,0.964355158785151,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"2",0.511526136290296,-0.751380887542093,2.32001621315172,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"3",0.798058822375442,-0.775730411626844,2.25346163264362,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"4",0.949955668010941,-0.779892724006052,2.3268702709244,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"5",1.25720156031911,-0.798638607770728,2.23589750696998,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"6",1.48849902980953,-0.805499112320021,2.07766303531539,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"7",1.72324870033712,-0.816027176359305,1.92601345295995,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"8",1.85788454078676,-0.821993093427912,1.66521016106062,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"9",1.70598769515126,-0.826124667514741,1.75481452073314,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"10",1.48504682877236,-0.805899342970352,1.90453232641384,1.43666342947466,-0.599433501250344,-0.169216711204272,0,"mengla",3
"11",1.13637452401814,-0.785602746051573,2.04507244783364,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"12",0.880911647267532,-0.773343011534667,1.91081348486924,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"13",0.635805373628432,-0.753492924106674,2.12908752042685,1.43666342947466,-0.599433501250344,-0.169216711204272,0,"mengla",3
"14",0.649614177777113,-0.764169318733318,2.40260814263598,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"15",0.760084610966567,-0.771506562285018,2.05416237693922,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"16",0.777345616152419,-0.772369982285321,1.73270680480384,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"17",0.580570157033705,-0.760771673938517,1.56338441382142,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"18",0.587474559108046,-0.746903084958872,1.38513494574112,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"19",0.756632409929397,-0.755180539537333,0.970594410154976,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"20",1.01554748771718,-0.769837498261461,0.854179082610301,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"21",0.832580832747146,-0.767203643708629,0.747162425762564,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"22",0.615092167405409,-0.75276266726259,0.479301617786277,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"23",0.521882739401808,-0.736737910722848,0.344000189645895,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"24",0.0696444035324816,-0.696172366299519,0.124220561959141,1.43666342947466,-0.599433501250344,-0.169216711204272,0,"mengla",3
"25",-0.772692649537103,-0.638292512336759,-0.121271454283357,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"26",-0.610439200790093,-0.797901321420166,0.452606264311333,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"27",-0.303193308481925,-0.769824470889912,-0.159827804957926,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"28",-0.10296564832604,-0.751252235912099,-0.469906629763206,1.43666342947466,-0.599433501250344,-0.169216711204272,0,"mengla",3
"29",-0.203079478403982,-0.692307795436272,-1.01040112882598,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"30",0.0523833983466295,-0.665015021445304,-0.882811416069746,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"31",-0.0753480400286763,-0.724083347510285,-0.594730537200886,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"32",-1.13172155740283,-0.762565518700579,0.105224708646654,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"33",0.911981456602066,-0.828002692675017,0.777317467412635,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"34",0.594378961182387,-0.824770443370186,1.37074050411028,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"35",-0.161653065957937,-0.815727518239797,1.02811735993944,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"36",-0.610439200790093,-0.796293380990387,-0.459518778814634,1.43666342947466,-0.599433501250344,-0.169216711204272,1,"mengla",3
"37",0.114523017015697,-0.178643774470342,-0.418733206413425,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"38",0.511526136290296,-0.158252783273976,-0.464063105506569,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"39",0.387246898952161,-0.0967603097782817,-0.694829056225643,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"40",0.373438094803479,-0.0664523409023507,-0.810464457447696,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"41",0.335463883394605,-0.00237412978176657,-1.05481273125075,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"42",0.22154124916798,-0.0238014865993113,-0.835847911492112,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"43",0.314750677171582,0.256488128708619,-0.338713718608065,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"44",0.528787141476148,0.202612620844643,-0.140747975553156,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"45",0.332011682357434,0.0907780825277543,0.587190729397838,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"46",0.394151301026502,0.0672360504924848,-0.163495541461011,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"47",-0.1892706742553,0.104389990412653,-0.30566563482803,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"48",-0.351524123002311,0.0991557586338051,-0.45709939325378,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"49",0.335463883394605,0.0713868169524429,-0.19841779186802,-0.937642633175543,-0.340430921896435,-1.59989786505415,1,"mangao",2
"50",-2.08798124469904,2.74317250523892,-0.765101333290299,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"51",-1.62193410468103,2.46178851601467,-0.687880845245004,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"52",-1.34921022274456,2.45554846533778,-0.858761750482733,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"53",-1.72204793475897,2.57688566168907,-0.928980890384539,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"54",-2.17083406959113,2.43131275798562,-0.900767789517001,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"55",-1.99477181669543,2.31935582489085,-0.755293203890805,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"56",-1.84287497105994,2.21928752288499,-0.52422310214605,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"57",-1.94989320321222,2.26230822676093,-0.634027189929444,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"58",-1.9291799969892,2.61714499877612,-0.762714722463256,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"59",-1.9637020073609,2.90151426801771,-0.843436210184041,-1.11672409336176,-0.943602609233729,-1.87736330095231,1,"menglun",4
"60",0.349272687543286,-0.574294564921865,-0.515243402713215,-0.458095124501189,-0.286791334456277,0.481092904182038,0,"bulangshan",1
"61",0.587474559108046,-0.522451580954374,-0.638539377986937,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"62",0.62199656947975,-0.502325279987888,-0.481712828516282,-0.458095124501189,-0.286791334456277,0.481092904182038,0,"bulangshan",1
"63",0.387246898952161,-0.509130668664394,-0.38375619143458,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"64",0.366533692729138,-0.502588699715267,-0.356871365847073,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"65",0.680683987111647,-0.451592955559141,-0.604635038669825,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"66",0.960312271122452,-0.459324369116381,-0.804845394156459,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"67",0.45974312073274,-0.532175069385154,-0.714584219777861,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"68",1.22613175098457,-0.48715927422752,-1.01211090621075,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"69",1.29517577172798,-0.488192729453788,-1.02773892175305,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"70",1.95799837086471,-0.616822982952783,-0.880993982745207,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"71",0.684136188148818,-0.783765261267844,-0.616433695624434,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"72",-0.962563706581476,-0.648826565544715,-0.946372695661558,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"73",-0.807214659908807,-0.602992615475562,-0.339321708063571,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"74",-0.700196427756524,-0.581201456561078,-0.116925635445067,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"75",-0.458542355154594,-0.559630896635925,0.0349750689690464,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"76",0.0178613879749252,-0.529608620704835,-0.133923269542239,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"77",0.532239342513319,-0.49264369147072,-0.214897593382195,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"78",0.825676430672805,-0.436993372777703,-0.673614407010341,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"79",1.31588897795101,-0.420649569786462,-0.931730913609568,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"80",-0.686387623607842,-0.798788916084897,-0.375866457656,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"81",-0.596630396641411,-0.792307550353588,-0.444262317186718,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"82",-1.19731337710907,-0.713802340633528,-1.00102648512459,-0.458095124501189,-0.286791334456277,0.481092904182038,0,"bulangshan",1
"83",-0.59317819560424,-0.953176875656913,-0.529300705580364,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"84",-0.493064365526298,-0.987950203976892,-0.615243840892479,-0.458095124501189,-0.286791334456277,0.481092904182038,1,"bulangshan",1
"85",0.53914374458766,-0.272035981720887,-1.0621138344306,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"86",0.321655079245923,-0.274565198549003,-0.922034689190652,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"87",0.107618614941356,-0.274565198549003,-0.914383416186821,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"88",-0.206531679441153,-0.282609516829381,-0.999421430400382,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"89",-0.213436081515493,-0.282609516829381,-1.0067501637613,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"90",-0.140939859734914,-0.276283243425639,-1.10592047566375,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"91",1.33314998313686,-0.358920542639116,-0.72253945620921,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"92",1.39528960180593,-0.433005354872287,-0.5188010104902,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"93",1.60587386507332,-0.484198744990337,-0.523693478452775,-0.868691931840754,-0.164186563164486,1.49817714264623,1,"mengsong",5
"94",-1.47694166111987,0.964576748199172,-0.259332510349536,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"95",-1.21802658333209,0.932316169371555,-0.55308829294237,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"96",-0.814119061983148,0.928766033383579,-0.623979298085461,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"97",-0.320454313667777,0.893766027539742,-0.459035507924336,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"98",-1.93953660010071,0.947428052056626,-0.616237100404863,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"99",-0.5862737935299,0.895833302412814,-0.361183439373259,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"100",-0.272123499147391,0.910458346594461,-0.515665157801275,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"101",-1.04886873251074,1.11664219134731,-0.506847684371435,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"102",-1.2629051968153,1.16493541600514,-0.582466544729542,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"103",-1.45277625385968,1.19294068771646,-0.790373528683671,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"104",-1.72204793475897,1.19320147947484,-0.812860349133247,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"105",-1.84287497105994,1.23370897038176,-0.894353797470023,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"106",-0.306645509519095,0.529847075842343,0.765386770279988,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"107",-0.296288906407584,0.684070281967114,0.521373348019969,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"108",-0.358428525076651,0.754439797028178,0.372279911573744,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"109",-0.140939859734914,0.924414404122245,0.018455909780234,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"110",-0.285932303296072,1.04553640517816,-0.260223599593263,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"111",-0.67257881945916,1.21195379493067,-0.641551779431435,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
"112",0.552952548736341,0.65658474433834,0.633793592122555,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"113",0.656518579851454,0.550397613661913,0.953898994056834,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"114",0.584022358070875,0.678335166586126,0.598121344041055,-0.413303763504168,2.00403166144958,0.916054089555177,1,"nabanhe",6
"115",0.842937435858657,0.632589040209488,0.864608534417039,-0.413303763504168,2.00403166144958,0.916054089555177,0,"nabanhe",6
